date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition,day_of_week,is_weekend,day_of_month,month,price_diff,price_ratio,unit_margin,unit_margin_pct,dish_lag_1,dish_rolling_mean_3,dish_rolling_mean_7,ingredient_count
2024-01-11,41,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,7.05,8.11,166,0,0,Rainy,3,0,11,1,1.0599999999999996,1.150354609929078,6.109999999999999,0.7533908754623921,444.0,279.6666666666667,272.5357142857143,4
2024-01-11,41,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.24,13.02,140,1,0,Rainy,3,0,11,1,1.7799999999999994,1.1583629893238434,9.52,0.7311827956989247,0.0,55.11111111111114,72.44047619047619,5
2024-01-11,42,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,46.67,65.07,96,0,0,Cloudy,3,0,11,1,18.39999999999999,1.3942575530319261,56.06999999999999,0.8616874135546334,77.0,84.33333333333333,92.10714285714286,6
2024-01-11,42,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,47.6,58.71,149,0,0,Sunny,3,0,11,1,11.11,1.2334033613445379,49.71,0.8467041389882474,77.0,84.33333333333333,92.10714285714286,6
2024-01-11,44,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.93,17.49,4,0,0,Sunny,3,0,11,1,5.559999999999999,1.4660519698239731,12.989999999999998,0.7427101200686106,184.0,131.33333333333337,138.78571428571428,6
2024-01-11,47,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.54,2.46,461,0,0,Cloudy,3,0,11,1,-0.08000000000000007,0.968503937007874,1.56,0.6341463414634146,865.3333333333334,602.5555555555557,598.9285714285714,3
2024-01-11,47,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.96,2.38,630,0,0,Sunny,3,0,11,1,0.41999999999999993,1.2142857142857142,1.48,0.6218487394957983,865.3333333333334,602.5555555555557,598.9285714285714,3
2024-01-11,48,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,10.29,20.86,144,0,0,Rainy,3,0,11,1,10.57,2.0272108843537415,16.86,0.8082454458293384,18.0,197.33333333333334,181.79166666666666,6
2024-01-11,49,Kopitiam,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,12.89,19.05,3,0,0,Cloudy,3,0,11,1,6.16,1.47788983708301,14.05,0.7375328083989502,257.0,165.61111111111111,168.90476190476193,6
2024-01-12,1,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,21.35,29.47,211,0,0,Sunny,4,0,12,1,8.119999999999997,1.380327868852459,20.47,0.6946046827281982,80.0,72.33333333333333,89.71428571428571,6
2024-01-12,8,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,21.89,42.73,100,1,1,Sunny,4,0,12,1,20.839999999999996,1.952032891731384,34.73,0.8127779077931195,254.33333333333334,230.44444444444446,212.69047619047618,4
2024-01-12,10,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,38.01,59.99,84,0,0,Sunny,4,0,12,1,21.980000000000004,1.5782688766114181,51.99,0.8666444407401234,254.33333333333334,230.44444444444446,212.69047619047618,4
2024-01-12,12,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.08,3.61,354,0,0,Cloudy,4,0,12,1,0.5299999999999998,1.172077922077922,2.71,0.7506925207756233,513.75,524.6944444444445,597.0833333333333,3
2024-01-12,14,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.75,7.54,229,0,0,Sunny,4,0,12,1,2.79,1.5873684210526315,5.54,0.7347480106100795,208.5,261.1666666666667,261.75,4
2024-01-12,14,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.15,5.59,380,1,0,Rainy,4,0,12,1,-0.5600000000000005,0.9089430894308942,3.09,0.552772808586762,323.75,193.9166666666667,326.80952380952385,6
2024-01-12,17,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.81,9.19,414,1,0,Cloudy,4,0,12,1,-2.620000000000001,0.7781541066892463,4.6899999999999995,0.5103373231773667,4.0,110.00000000000004,128.92857142857142,6
2024-01-12,19,Casual Dining,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,10.23,24.75,0,0,0,Sunny,4,0,12,1,14.52,2.4193548387096775,20.75,0.8383838383838383,83.0,110.33333333333333,179.625,6
2024-01-12,21,Casual Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.86,5.58,398,0,0,Sunny,4,0,12,1,1.7200000000000002,1.4455958549222798,4.38,0.7849462365591398,315.0,260.8888888888889,359.4523809523809,3
2024-01-12,24,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.99,11.35,130,0,0,Cloudy,4,0,12,1,5.359999999999999,1.8948247078464107,9.35,0.8237885462555066,208.5,261.1666666666667,261.75,4
2024-01-12,31,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,12.43,19.12,73,0,0,Cloudy,4,0,12,1,6.690000000000001,1.5382139983909897,14.620000000000001,0.7646443514644352,4.0,110.00000000000004,128.92857142857142,6
2024-01-12,32,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,43.62,68.87,181,0,0,Cloudy,4,0,12,1,25.250000000000007,1.57886290692343,59.870000000000005,0.8693190068244518,154.0,103.33333333333341,123.42857142857143,5
2024-01-12,32,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,45.42,72.92,0,0,0,Cloudy,4,0,12,1,27.5,1.6054601497137824,63.92,0.8765770707624795,154.0,103.33333333333341,123.42857142857143,5
2024-01-12,33,Cafe,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,27.14,42.37,65,0,0,Rainy,4,0,12,1,15.229999999999997,1.5611643330876934,34.37,0.8111871607269294,254.33333333333334,230.44444444444446,212.69047619047618,4
2024-01-12,35,Food Stall,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,9.55,12.84,192,0,0,Cloudy,4,0,12,1,3.289999999999999,1.344502617801047,8.84,0.6884735202492211,83.0,110.33333333333333,179.625,6
2024-01-12,35,Food Stall,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,9.12,14.81,110,0,0,Sunny,4,0,12,1,5.690000000000001,1.62390350877193,10.81,0.7299122214719784,83.0,110.33333333333333,179.625,6
2024-01-12,37,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,8.03,11.11,378,0,0,Sunny,4,0,12,1,3.08,1.3835616438356164,7.109999999999999,0.63996399639964,83.0,110.33333333333333,179.625,6
2024-01-12,38,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,19.47,24.82,0,0,0,Sunny,4,0,12,1,5.350000000000001,1.2747817154596817,21.32,0.8589846897663175,92.0,63.66666666666671,78.54761904761905,5
2024-01-12,40,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.63,2.45,593,0,0,Sunny,4,0,12,1,0.8200000000000003,1.503067484662577,1.5500000000000003,0.6326530612244898,513.75,524.6944444444445,597.0833333333333,3
2024-01-12,43,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,28.58,54.48,0,0,0,Sunny,4,0,12,1,25.9,1.9062281315605318,45.48,0.8348017621145374,80.0,72.33333333333333,89.71428571428571,6
2024-01-12,44,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,9.83,9.75,387,1,0,Sunny,4,0,12,1,-0.08000000000000007,0.9918616480162767,5.25,0.5384615384615384,4.0,110.00000000000004,128.92857142857142,6
2024-01-12,49,Kopitiam,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.09,5.28,279,1,0,Cloudy,4,0,12,1,0.1900000000000004,1.037328094302554,3.2800000000000002,0.6212121212121212,208.5,261.1666666666667,261.75,4
2024-01-13,3,Cafe,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,7.72,11.09,502,0,0,Sunny,5,1,13,1,3.37,1.4365284974093264,8.59,0.7745716862037872,380.0,284.25000000000006,309.2380952380953,6
2024-01-13,3,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,32.1,52.06,83,0,0,Cloudy,5,1,13,1,19.96,1.6218068535825545,43.06,0.8271225509028045,90.5,106.50000000000007,119.21428571428571,5
2024-01-13,5,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.07,9.57,631,0,0,Rainy,5,1,13,1,0.5,1.0551267916207276,6.7700000000000005,0.7074190177638454,398.6,450.1166666666668,480.2666666666667,4
2024-01-13,9,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,26.89,28.02,273,1,0,Cloudy,5,1,13,1,1.129999999999999,1.0420230568984752,19.02,0.6788008565310493,90.5,106.50000000000007,119.21428571428571,5
2024-01-13,15,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,18.94,27.84,269,0,0,Sunny,5,1,13,1,8.899999999999999,1.4699049630411827,18.84,0.6767241379310345,105.5,87.5,90.92857142857143,6
2024-01-13,15,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.86,2.5,655,0,0,Sunny,5,1,13,1,0.6399999999999999,1.3440860215053763,1.6,0.64,473.5,617.5277777777778,606.6309523809524,3
2024-01-13,16,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.87,2.73,468,0,0,Cloudy,5,1,13,1,0.8599999999999999,1.459893048128342,1.93,0.7069597069597069,385.3333333333333,354.2777777777778,401.83333333333337,5
2024-01-13,16,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.66,2.06,470,0,0,Cloudy,5,1,13,1,0.40000000000000013,1.2409638554216869,1.26,0.6116504854368932,385.3333333333333,354.2777777777778,401.83333333333337,5
2024-01-13,19,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.93,3.52,1023,1,0,Rainy,5,1,13,1,0.5899999999999999,1.2013651877133105,2.62,0.7443181818181819,473.5,617.5277777777778,606.6309523809524,3
2024-01-13,24,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.92,12.68,544,0,0,Sunny,5,1,13,1,2.76,1.278225806451613,9.879999999999999,0.779179810725552,398.6,450.1166666666668,480.2666666666667,4
2024-01-13,24,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.73,13.62,426,0,0,Cloudy,5,1,13,1,3.889999999999999,1.3997944501541622,10.82,0.7944199706314244,398.6,450.1166666666668,480.2666666666667,4
2024-01-13,25,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,46.87,81.91,102,0,0,Sunny,5,1,13,1,35.04,1.7475997439726905,72.91,0.8901233060676352,105.5,87.5,90.92857142857143,6
2024-01-13,29,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.1,2.35,1059,1,0,Rainy,5,1,13,1,0.25,1.119047619047619,1.4500000000000002,0.6170212765957447,473.5,617.5277777777778,606.6309523809524,3
2024-01-13,30,Cafe,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,27.41,33.26,170,0,0,Cloudy,5,1,13,1,5.849999999999998,1.2134257570229843,25.259999999999998,0.7594708358388454,83.0,206.11111111111111,197.26190476190476,4
2024-01-13,31,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.84,7.48,218,0,0,Cloudy,5,1,13,1,2.6400000000000006,1.5454545454545456,5.48,0.732620320855615,212.66666666666666,288.38888888888886,269.0595238095238,4
2024-01-13,35,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.64,6.09,298,0,0,Sunny,5,1,13,1,1.4500000000000002,1.3125,4.09,0.6715927750410509,212.66666666666666,288.38888888888886,269.0595238095238,4
2024-01-13,35,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.22,6.84,240,0,0,Sunny,5,1,13,1,2.62,1.6208530805687205,4.84,0.7076023391812866,212.66666666666666,288.38888888888886,269.0595238095238,4
2024-01-13,37,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,11.96,17.94,125,0,0,Sunny,5,1,13,1,5.98,1.5,12.940000000000001,0.7212931995540691,3.0,109.16666666666667,135.61904761904762,6
2024-01-13,41,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.13,15.41,195,0,0,Sunny,5,1,13,1,3.2799999999999994,1.27040395713108,11.91,0.7728747566515249,0.0,30.666666666666703,48.547619047619044,5
2024-01-13,42,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,7.22,4.86,921,1,0,Sunny,5,1,13,1,-2.3599999999999994,0.6731301939058172,3.66,0.7530864197530864,398.0,295.6666666666667,390.0952380952381,3
2024-01-13,45,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,7.5,8.64,479,1,0,Sunny,5,1,13,1,1.1400000000000006,1.1520000000000001,4.640000000000001,0.5370370370370371,170.0,90.33333333333333,173.91666666666666,6
2024-01-13,50,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.99,2.67,480,0,0,Rainy,5,1,13,1,0.6799999999999999,1.3417085427135678,1.8699999999999999,0.7003745318352059,385.3333333333333,354.2777777777778,401.83333333333337,5
2024-01-13,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,18.72,23.06,236,0,0,Sunny,5,1,13,1,4.34,1.231837606837607,16.06,0.6964440589765828,178.0,76.58333333333339,131.75,5
2024-01-14,4,Cafe,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,27.29,47.04,83,0,0,Sunny,6,1,14,1,19.75,1.7237083180652253,38.04,0.8086734693877551,185.5,123.66666666666667,106.5,6
2024-01-14,6,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,5.16,6.62,292,0,0,Sunny,6,1,14,1,1.46,1.2829457364341086,5.42,0.8187311178247734,921.0,544.6666666666666,473.09523809523813,3
2024-01-14,6,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,14.26,30.01,100,0,0,Cloudy,6,1,14,1,15.750000000000002,2.1044880785413747,26.51,0.8833722092635788,195.0,95.6666666666667,71.19047619047619,5
2024-01-14,7,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,22.55,43.34,134,0,0,Sunny,6,1,14,1,20.790000000000003,1.9219512195121953,35.34,0.8154130133825566,170.0,169.11111111111111,215.83333333333331,4
2024-01-14,8,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.03,5.5,322,0,0,Sunny,6,1,14,1,2.47,1.8151815181518154,4.3,0.7818181818181817,921.0,544.6666666666666,473.09523809523813,3
2024-01-14,8,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,9.05,19.38,0,0,0,Cloudy,6,1,14,1,10.329999999999998,2.1414364640883976,15.879999999999999,0.8194014447884417,195.0,95.6666666666667,71.19047619047619,5
2024-01-14,13,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.09,9.56,456,0,0,Rainy,6,1,14,1,4.470000000000001,1.8781925343811396,6.760000000000001,0.7071129707112971,533.6666666666666,477.75555555555565,488.14761904761906,4
2024-01-14,14,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.75,6.91,176,0,0,Cloudy,6,1,14,1,2.16,1.454736842105263,4.91,0.7105643994211288,252.0,224.38888888888889,252.38095238095235,4
2024-01-14,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.9,24.32,149,0,0,Sunny,6,1,14,1,10.42,1.749640287769784,17.32,0.712171052631579,236.0,138.00000000000006,148.60714285714286,5
2024-01-14,24,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,12.85,10.87,349,1,0,Sunny,6,1,14,1,-1.9800000000000004,0.8459143968871595,6.869999999999999,0.6320147194112236,479.0,244.0,220.66666666666666,6
2024-01-14,25,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,43.69,61.38,289,0,1,Sunny,6,1,14,1,17.690000000000005,1.4048981460288397,52.38,0.8533724340175953,178.0,140.8333333333334,120.07142857142857,5
2024-01-14,30,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.56,18.42,0,0,0,Sunny,6,1,14,1,6.860000000000001,1.5934256055363323,14.920000000000002,0.8099891422366993,195.0,95.6666666666667,71.19047619047619,5
2024-01-14,31,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.44,6.41,229,0,0,Sunny,6,1,14,1,1.9699999999999998,1.4436936936936935,4.41,0.6879875195007801,252.0,224.38888888888889,252.38095238095235,4
2024-01-14,31,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.14,2.85,675,0,0,Sunny,6,1,14,1,0.71,1.3317757009345794,1.9500000000000002,0.6842105263157895,912.3333333333334,633.1944444444445,628.25,3
2024-01-14,33,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.39,6.15,567,1,0,Sunny,6,1,14,1,-0.23999999999999932,0.9624413145539907,4.15,0.6747967479674797,252.0,224.38888888888889,252.38095238095235,4
2024-01-14,34,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.22,6.88,494,1,0,Sunny,6,1,14,1,1.6600000000000001,1.318007662835249,4.88,0.7093023255813954,252.0,224.38888888888889,252.38095238095235,4
2024-01-14,34,Casual Dining,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,12.64,20.69,239,0,0,Sunny,6,1,14,1,8.05,1.6368670886075949,16.69,0.8066698888351861,479.0,244.0,220.66666666666666,6
2024-01-14,34,Casual Dining,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,3.09,4.44,648,0,0,Rainy,6,1,14,1,1.3500000000000005,1.4368932038834954,3.5400000000000005,0.7972972972972974,912.3333333333334,633.1944444444445,628.25,3
2024-01-14,40,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,21.68,32.35,79,0,0,Rainy,6,1,14,1,10.670000000000002,1.492158671586716,23.35,0.7217928902627512,185.5,123.66666666666667,106.5,6
2024-01-14,41,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.22,3.78,465,0,0,Rainy,6,1,14,1,0.5599999999999996,1.1739130434782608,2.88,0.7619047619047619,912.3333333333334,633.1944444444445,628.25,3
2024-01-14,43,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.38,4.88,444,0,0,Sunny,6,1,14,1,1.5,1.4437869822485208,3.6799999999999997,0.7540983606557377,921.0,544.6666666666666,473.09523809523813,3
2024-01-14,46,Casual Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,3.52,3.7,731,1,0,Sunny,6,1,14,1,0.18000000000000016,1.0511363636363638,2.5,0.6756756756756757,921.0,544.6666666666666,473.09523809523813,3
2024-01-14,47,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.77,3.8,565,1,0,Sunny,6,1,14,1,-0.9699999999999998,0.7966457023060797,1.7999999999999998,0.47368421052631576,252.0,224.38888888888889,252.38095238095235,4
2024-01-14,49,Kopitiam,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.91,9.01,740,0,1,Cloudy,6,1,14,1,2.0999999999999996,1.3039073806078147,6.21,0.6892341842397336,533.6666666666666,477.75555555555565,488.14761904761906,4
2024-01-14,49,Kopitiam,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.93,9.55,432,0,0,Rainy,6,1,14,1,2.620000000000001,1.3780663780663782,6.750000000000001,0.7068062827225131,533.6666666666666,477.75555555555565,488.14761904761906,4
2024-01-15,1,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.42,5.69,1068,1,0,Sunny,0,0,15,1,-0.7299999999999995,0.8862928348909658,2.8900000000000006,0.5079086115992971,542.6666666666666,491.64444444444445,510.4428571428571,4
2024-01-15,3,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.86,3.42,662,0,0,Sunny,0,0,15,1,0.56,1.1958041958041958,2.52,0.736842105263158,596.0,660.6111111111112,614.75,3
2024-01-15,6,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.3,8.03,454,0,0,Cloudy,0,0,15,1,2.7299999999999995,1.5150943396226415,6.829999999999999,0.8505603985056039,447.25,588.75,429.702380952381,3
2024-01-15,13,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.94,9.38,596,0,0,Sunny,0,0,15,1,2.4400000000000004,1.3515850144092219,6.580000000000001,0.7014925373134329,542.6666666666666,491.64444444444445,510.4428571428571,4
2024-01-15,14,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.82,7.57,570,0,0,Cloudy,0,0,15,1,1.75,1.3006872852233677,5.07,0.6697490092470277,502.0,401.9166666666667,329.42857142857144,6
2024-01-15,17,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,10.53,12.68,294,0,0,Cloudy,0,0,15,1,2.1500000000000004,1.204178537511871,8.18,0.6451104100946372,291.3333333333333,159.7777777777778,138.04761904761907,6
2024-01-15,17,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.91,1.56,1079,1,0,Cloudy,0,0,15,1,-0.34999999999999987,0.8167539267015708,0.66,0.4230769230769231,596.0,660.6111111111112,614.75,3
2024-01-15,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.87,2.15,905,0,1,Sunny,0,0,15,1,0.2799999999999998,1.1497326203208555,1.3499999999999999,0.627906976744186,472.6666666666667,403.66666666666674,407.2142857142857,5
2024-01-15,21,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,31.8,36.52,326,0,0,Sunny,0,0,15,1,4.720000000000002,1.1484276729559748,27.520000000000003,0.7535596933187295,289.0,185.8333333333334,146.21428571428572,5
2024-01-15,23,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.78,16.67,550,0,0,Cloudy,0,0,15,1,5.890000000000002,1.5463821892393323,14.170000000000002,0.8500299940011998,502.0,401.9166666666667,329.42857142857144,6
2024-01-15,23,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,14.97,16.51,287,0,0,Sunny,0,0,15,1,1.540000000000001,1.102872411489646,14.010000000000002,0.8485766202301636,502.0,401.9166666666667,329.42857142857144,6
2024-01-15,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,14.82,23.43,178,0,0,Sunny,0,0,15,1,8.61,1.5809716599190282,16.43,0.7012377294067434,149.0,187.66666666666674,165.67857142857142,5
2024-01-15,29,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.92,2.35,820,0,0,Cloudy,0,0,15,1,0.43000000000000016,1.2239583333333335,1.4500000000000002,0.6170212765957447,596.0,660.6111111111112,614.75,3
2024-01-15,30,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.89,12.07,448,0,0,Cloudy,0,0,15,1,2.1799999999999997,1.2204246713852376,9.27,0.7680198840099419,542.6666666666666,491.64444444444445,510.4428571428571,4
2024-01-15,31,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.27,8.22,578,0,0,Cloudy,0,0,15,1,1.950000000000001,1.3110047846889954,5.420000000000001,0.659367396593674,542.6666666666666,491.64444444444445,510.4428571428571,4
2024-01-15,32,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,6.07,8.21,447,0,0,Rainy,0,0,15,1,2.1400000000000006,1.3525535420098846,7.010000000000001,0.853836784409257,447.25,588.75,429.702380952381,3
2024-01-15,32,Fine Dining,Iced Lemon Tea,Breakfast,"black tea, lemon, sugar syrup",1.2,5.69,7.53,633,0,1,Cloudy,0,0,15,1,1.8399999999999999,1.3233743409490333,6.33,0.8406374501992032,447.25,588.75,429.702380952381,3
2024-01-15,35,Food Stall,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,10.55,14.24,362,0,0,Cloudy,0,0,15,1,3.6899999999999995,1.3497630331753554,9.24,0.648876404494382,125.0,128.33333333333334,123.90476190476191,6
2024-01-15,36,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.95,2.59,600,0,0,Sunny,0,0,15,1,0.6399999999999999,1.3282051282051281,1.7899999999999998,0.6911196911196911,472.6666666666667,403.66666666666674,407.2142857142857,5
2024-01-15,37,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.01,8.85,681,0,0,Sunny,0,0,15,1,3.84,1.7664670658682635,6.05,0.6836158192090396,542.6666666666666,491.64444444444445,510.4428571428571,4
2024-01-15,39,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,9.1,22.44,108,0,1,Rainy,0,0,15,1,13.340000000000002,2.465934065934066,18.94,0.8440285204991087,33.333333333333336,76.11111111111116,69.38095238095238,5
2024-01-15,40,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.27,5.67,350,0,0,Sunny,0,0,15,1,1.4000000000000004,1.3278688524590165,3.67,0.6472663139329806,406.2,290.2888888888889,274.05238095238093,4
